date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount
2025-03-29,S004,P0038,Home & Kitchen,Central,489,30,0,164.01,0
2025-03-30,S004,P0038,Home & Kitchen,Central,458,31,0,164.01,5
2025-03-31,S004,P0038,Home & Kitchen,Central,441,17,0,164.01,5
2025-04-01,S004,P0038,Home & Kitchen,Central,669,19,247,164.01,10
2025-04-02,S004,P0038,Home & Kitchen,Central,641,28,0,164.01,0
2025-04-03,S004,P0038,Home & Kitchen,Central,620,21,0,164.01,0
2025-04-04,S004,P0038,Home & Kitchen,Central,594,26,0,164.01,0
2025-04-05,S004,P0038,Home & Kitchen,Central,575,19,0,164.01,0
2025-04-06,S004,P0038,Home & Kitchen,Central,554,21,0,164.01,0
2025-04-07,S004,P0038,Home & Kitchen,Central,534,20,0,164.01,15
2025-04-08,S004,P0038,Home & Kitchen,Central,501,33,0,164.01,0
2025-04-09,S004,P0038,Home & Kitchen,Central,474,27,0,164.01,5
2025-04-10,S004,P0038,Home & Kitchen,Central,456,18,0,164.01,0
2025-04-11,S004,P0038,Home & Kitchen,Central,678,25,247,164.01,0
2025-04-12,S004,P0038,Home & Kitchen,Central,656,22,0,164.01,0
2025-04-13,S004,P0038,Home & Kitchen,Central,627,29,0,164.01,15
2025-04-14,S004,P0038,Home & Kitchen,Central,597,30,0,164.01,10
2025-04-15,S004,P0038,Home & Kitchen,Central,572,25,0,164.01,0
2025-04-16,S004,P0038,Home & Kitchen,Central,559,13,0,164.01,0
2025-04-17,S004,P0038,Home & Kitchen,Central,537,22,0,164.01,0
2025-04-18,S004,P0038,Home & Kitchen,Central,523,14,0,164.01,0
2025-04-19,S004,P0038,Home & Kitchen,Central,494,29,0,164.01,0
2025-04-20,S004,P0038,Home & Kitchen,Central,479,15,0,164.01,5
2025-04-21,S004,P0038,Home & Kitchen,Central,700,26,247,164.01,0
2025-04-22,S004,P0038,Home & Kitchen,Central,682,18,0,164.01,0
2025-04-23,S004,P0038,Home & Kitchen,Central,655,27,0,164.01,5
2025-04-24,S004,P0038,Home & Kitchen,Central,639,16,0,164.01,5
2025-04-25,S004,P0038,Home & Kitchen,Central,629,10,0,164.01,0
2025-04-26,S004,P0038,Home & Kitchen,Central,595,34,0,164.01,15
2025-04-27,S004,P0038,Home & Kitchen,Central,565,30,0,164.01,0
2025-04-28,S004,P0038,Home & Kitchen,Central,543,22,0,164.01,5
2025-04-29,S004,P0038,Home & Kitchen,Central,516,27,0,164.01,0
2025-04-30,S004,P0038,Home & Kitchen,Central,491,25,0,164.01,0
2025-05-01,S004,P0038,Home & Kitchen,Central,714,24,247,164.01,0
2025-05-02,S004,P0038,Home & Kitchen,Central,692,22,0,164.01,15
2025-05-03,S004,P0038,Home & Kitchen,Central,656,36,0,164.01,0
2025-05-04,S004,P0038,Home & Kitchen,Central,629,27,0,164.01,0
2025-05-05,S004,P0038,Home & Kitchen,Central,622,7,0,164.01,0
2025-05-06,S004,P0038,Home & Kitchen,Central,598,24,0,164.01,0
2025-05-07,S004,P0038,Home & Kitchen,Central,595,3,0,164.01,0
2025-05-08,S004,P0038,Home & Kitchen,Central,561,34,0,164.01,15
2025-05-09,S004,P0038,Home & Kitchen,Central,540,21,0,164.01,0
2025-05-10,S004,P0038,Home & Kitchen,Central,503,37,0,164.01,0
2025-05-11,S004,P0038,Home & Kitchen,Central,720,30,247,164.01,5
2025-05-12,S004,P0038,Home & Kitchen,Central,698,22,0,164.01,0
2025-05-13,S004,P0038,Home & Kitchen,Central,676,22,0,164.01,0
2025-05-14,S004,P0038,Home & Kitchen,Central,666,10,0,164.01,5
2025-05-15,S004,P0038,Home & Kitchen,Central,643,23,0,164.01,0
2025-05-16,S004,P0038,Home & Kitchen,Central,629,14,0,164.01,0
2025-05-17,S004,P0038,Home & Kitchen,Central,607,22,0,164.01,0
2025-05-18,S004,P0038,Home & Kitchen,Central,580,27,0,164.01,0
2025-05-19,S004,P0038,Home & Kitchen,Central,551,29,0,164.01,0
2025-05-20,S004,P0038,Home & Kitchen,Central,532,19,0,164.01,0
2025-05-21,S004,P0038,Home & Kitchen,Central,767,12,247,164.01,0
2025-05-22,S004,P0038,Home & Kitchen,Central,745,22,0,164.01,5
2025-05-23,S004,P0038,Home & Kitchen,Central,724,21,0,164.01,0
2025-05-24,S004,P0038,Home & Kitchen,Central,693,31,0,164.01,0
2025-05-25,S004,P0038,Home & Kitchen,Central,656,37,0,164.01,0
2025-05-26,S004,P0038,Home & Kitchen,Central,638,18,0,164.01,0
2025-05-27,S004,P0038,Home & Kitchen,Central,623,15,0,164.01,0
2025-05-28,S004,P0038,Home & Kitchen,Central,597,26,0,164.01,0
2025-05-29,S004,P0038,Home & Kitchen,Central,581,16,0,164.01,5
2025-05-30,S004,P0038,Home & Kitchen,Central,558,23,0,164.01,5
2025-05-31,S004,P0038,Home & Kitchen,Central,776,29,247,164.01,0
2025-06-01,S004,P0038,Home & Kitchen,Central,753,23,0,164.01,0
2025-06-02,S004,P0038,Home & Kitchen,Central,724,29,0,164.01,0
2025-06-03,S004,P0038,Home & Kitchen,Central,699,25,0,164.01,0
2025-06-04,S004,P0038,Home & Kitchen,Central,677,22,0,164.01,0
2025-06-05,S004,P0038,Home & Kitchen,Central,663,14,0,164.01,0
2025-06-06,S004,P0038,Home & Kitchen,Central,656,7,0,164.01,0
2025-06-07,S004,P0038,Home & Kitchen,Central,616,40,0,164.01,0
2025-06-08,S004,P0038,Home & Kitchen,Central,596,20,0,164.01,5
2025-06-09,S004,P0038,Home & Kitchen,Central,582,14,0,164.01,0
2025-06-10,S004,P0038,Home & Kitchen,Central,811,18,247,164.01,0
2025-06-11,S004,P0038,Home & Kitchen,Central,794,17,0,164.01,0
2025-06-12,S004,P0038,Home & Kitchen,Central,773,21,0,164.01,0
2025-06-13,S004,P0038,Home & Kitchen,Central,759,14,0,164.01,0
2025-06-14,S004,P0038,Home & Kitchen,Central,747,12,0,164.01,0
2025-06-15,S004,P0038,Home & Kitchen,Central,706,41,0,164.01,10
2025-06-16,S004,P0038,Home & Kitchen,Central,690,16,0,164.01,0
2025-06-17,S004,P0038,Home & Kitchen,Central,668,22,0,164.01,0
2025-06-18,S004,P0038,Home & Kitchen,Central,631,37,0,164.01,0
2025-06-19,S004,P0038,Home & Kitchen,Central,622,9,0,164.01,0
2025-06-20,S004,P0038,Home & Kitchen,Central,838,31,247,164.01,0
2025-06-21,S004,P0038,Home & Kitchen,Central,812,26,0,164.01,0
2025-06-22,S004,P0038,Home & Kitchen,Central,788,24,0,164.01,0
2025-06-23,S004,P0038,Home & Kitchen,Central,760,28,0,164.01,0
2025-06-24,S004,P0038,Home & Kitchen,Central,732,28,0,164.01,0
2025-06-25,S004,P0038,Home & Kitchen,Central,702,30,0,164.01,5
2025-06-26,S004,P0038,Home & Kitchen,Central,684,18,0,164.01,0
2025-06-27,S004,P0038,Home & Kitchen,Central,655,29,0,164.01,0
2025-06-28,S004,P0038,Home & Kitchen,Central,618,37,0,164.01,0
2025-06-29,S004,P0038,Home & Kitchen,Central,597,21,0,164.01,0
2025-01-01,S004,P0039,Electronics,Central,377,20,199,142.84,0
2025-01-02,S004,P0039,Electronics,Central,351,26,0,142.84,0
2025-01-03,S004,P0039,Electronics,Central,342,9,0,142.84,15
2025-01-04,S004,P0039,Electronics,Central,313,29,0,142.84,0
2025-01-05,S004,P0039,Electronics,Central,293,20,0,142.84,0
2025-01-06,S004,P0039,Electronics,Central,273,20,0,142.84,0
2025-01-07,S004,P0039,Electronics,Central,252,21,0,142.84,0
2025-01-08,S004,P0039,Electronics,Central,239,13,0,142.84,5
2025-01-09,S004,P0039,Electronics,Central,221,18,0,142.84,0
2025-01-10,S004,P0039,Electronics,Central,214,7,0,142.84,0
2025-01-11,S004,P0039,Electronics,Central,388,25,199,142.84,0
2025-01-12,S004,P0039,Electronics,Central,355,33,0,142.84,0
2025-01-13,S004,P0039,Electronics,Central,335,20,0,142.84,0
2025-01-14,S004,P0039,Electronics,Central,327,8,0,142.84,0
2025-01-15,S004,P0039,Electronics,Central,314,13,0,142.84,0
2025-01-16,S004,P0039,Electronics,Central,293,21,0,142.84,15
2025-01-17,S004,P0039,Electronics,Central,260,33,0,142.84,0
2025-01-18,S004,P0039,Electronics,Central,249,11,0,142.84,0
2025-01-19,S004,P0039,Electronics,Central,222,27,0,142.84,0
2025-01-20,S004,P0039,Electronics,Central,204,18,0,142.84,0
2025-01-21,S004,P0039,Electronics,Central,388,15,199,142.84,0
2025-01-22,S004,P0039,Electronics,Central,372,16,0,142.84,0
2025-01-23,S004,P0039,Electronics,Central,369,3,0,142.84,10
2025-01-24,S004,P0039,Electronics,Central,352,17,0,142.84,0
2025-01-25,S004,P0039,Electronics,Central,319,33,0,142.84,0
2025-01-26,S004,P0039,Electronics,Central,301,18,0,142.84,0
2025-01-27,S004,P0039,Electronics,Central,265,36,0,142.84,0
2025-01-28,S004,P0039,Electronics,Central,265,0,0,142.84,0
2025-01-29,S004,P0039,Electronics,Central,257,8,0,142.84,0
2025-01-30,S004,P0039,Electronics,Central,223,34,0,142.84,0
2025-01-31,S004,P0039,Electronics,Central,407,15,199,142.84,0
2025-02-01,S004,P0039,Electronics,Central,369,38,0,142.84,0
2025-02-02,S004,P0039,Electronics,Central,345,24,0,142.84,0
2025-02-03,S004,P0039,Electronics,Central,322,23,0,142.84,0
2025-02-04,S004,P0039,Electronics,Central,306,16,0,142.84,0
2025-02-05,S004,P0039,Electronics,Central,284,22,0,142.84,0
2025-02-06,S004,P0039,Electronics,Central,260,24,0,142.84,0
2025-02-07,S004,P0039,Electronics,Central,231,29,0,142.84,0
2025-02-08,S004,P0039,Electronics,Central,203,28,0,142.84,0
2025-02-09,S004,P0039,Electronics,Central,177,26,0,142.84,0
2025-02-10,S004,P0039,Electronics,Central,343,33,199,142.84,0
2025-02-11,S004,P0039,Electronics,Central,336,7,0,142.84,0
2025-02-12,S004,P0039,Electronics,Central,336,0,0,142.84,0
2025-02-13,S004,P0039,Electronics,Central,328,8,0,142.84,0
2025-02-14,S004,P0039,Electronics,Central,297,31,0,142.84,0
2025-02-15,S004,P0039,Electronics,Central,281,16,0,142.84,0
2025-02-16,S004,P0039,Electronics,Central,281,0,0,142.84,5
2025-02-17,S004,P0039,Electronics,Central,270,11,0,142.84,0
2025-02-18,S004,P0039,Electronics,Central,248,22,0,142.84,0
2025-02-19,S004,P0039,Electronics,Central,228,20,0,142.84,0
2025-02-20,S004,P0039,Electronics,Central,425,2,199,142.84,5
2025-02-21,S004,P0039,Electronics,Central,408,17,0,142.84,0
2025-02-22,S004,P0039,Electronics,Central,380,28,0,142.84,0
2025-02-23,S004,P0039,Electronics,Central,362,18,0,142.84,5
2025-02-24,S004,P0039,Electronics,Central,356,6,0,142.84,0
2025-02-25,S004,P0039,Electronics,Central,347,9,0,142.84,0
2025-02-26,S004,P0039,Electronics,Central,336,11,0,142.84,0
2025-02-27,S004,P0039,Electronics,Central,330,6,0,142.84,5
2025-02-28,S004,P0039,Electronics,Central,308,22,0,142.84,0
2025-03-01,S004,P0039,Electronics,Central,280,28,0,142.84,0
2025-03-02,S004,P0039,Electronics,Central,449,30,199,142.84,5
2025-03-03,S004,P0039,Electronics,Central,426,23,0,142.84,5
2025-03-04,S004,P0039,Electronics,Central,399,27,0,142.84,0
2025-03-05,S004,P0039,Electronics,Central,383,16,0,142.84,0
2025-03-06,S004,P0039,Electronics,Central,376,7,0,142.84,0
2025-03-07,S004,P0039,Electronics,Central,357,19,0,142.84,0
2025-03-08,S004,P0039,Electronics,Central,341,16,0,142.84,0
2025-03-09,S004,P0039,Electronics,Central,313,28,0,142.84,15
2025-03-10,S004,P0039,Electronics,Central,300,13,0,142.84,0
2025-03-11,S004,P0039,Electronics,Central,274,26,0,142.84,5
2025-03-12,S004,P0039,Electronics,Central,469,4,199,142.84,0
2025-03-13,S004,P0039,Electronics,Central,451,18,0,142.84,0
2025-03-14,S004,P0039,Electronics,Central,430,21,0,142.84,0
2025-03-15,S004,P0039,Electronics,Central,417,13,0,142.84,0
2025-03-16,S004,P0039,Electronics,Central,389,28,0,142.84,0
2025-03-17,S004,P0039,Electronics,Central,374,15,0,142.84,0
2025-03-18,S004,P0039,Electronics,Central,372,2,0,142.84,0
2025-03-19,S004,P0039,Electronics,Central,355,17,0,142.84,0
2025-03-20,S004,P0039,Electronics,Central,355,0,0,142.84,15
2025-03-21,S004,P0039,Electronics,Central,349,6,0,142.84,0
2025-03-22,S004,P0039,Electronics,Central,517,31,199,142.84,0
2025-03-23,S004,P0039,Electronics,Central,501,16,0,142.84,0
2025-03-24,S004,P0039,Electronics,Central,487,14,0,142.84,0
2025-03-25,S004,P0039,Electronics,Central,477,10,0,142.84,0
2025-03-26,S004,P0039,Electronics,Central,466,11,0,142.84,0
2025-03-27,S004,P0039,Electronics,Central,453,13,0,142.84,0
2025-03-28,S004,P0039,Electronics,Central,443,10,0,142.84,0
2025-03-29,S004,P0039,Electronics,Central,441,2,0,142.84,0
2025-03-30,S004,P0039,Electronics,Central,406,35,0,142.84,15
2025-03-31,S004,P0039,Electronics,Central,390,16,0,142.84,0
2025-04-01,S004,P0039,Electronics,Central,553,36,199,142.84,0
2025-04-02,S004,P0039,Electronics,Central,546,7,0,142.84,0
2025-04-03,S004,P0039,Electronics,Central,526,20,0,142.84,0
2025-04-04,S004,P0039,Electronics,Central,510,16,0,142.84,0
2025-04-05,S004,P0039,Electronics,Central,490,20,0,142.84,0
2025-04-06,S004,P0039,Electronics,Central,463,27,0,142.84,0
2025-04-07,S004,P0039,Electronics,Central,463,0,0,142.84,0
2025-04-08,S004,P0039,Electronics,Central,441,22,0,142.84,0
2025-04-09,S004,P0039,Electronics,Central,430,11,0,142.84,0
2025-04-10,S004,P0039,Electronics,Central,410,20,0,142.84,0
2025-04-11,S004,P0039,Electronics,Central,603,6,199,142.84,15
2025-04-12,S004,P0039,Electronics,Central,594,9,0,142.84,0
2025-04-13,S004,P0039,Electronics,Central,570,24,0,142.84,15
2025-04-14,S004,P0039,Electronics,Central,539,31,0,142.84,0
2025-04-15,S004,P0039,Electronics,Central,510,29,0,142.84,0
2025-04-16,S004,P0039,Electronics,Central,489,21,0,142.84,5
2025-04-17,S004,P0039,Electronics,Central,461,28,0,142.84,0
2025-04-18,S004,P0039,Electronics,Central,441,20,0,142.84,0
2025-04-19,S004,P0039,Electronics,Central,408,33,0,142.84,0
2025-04-20,S004,P0039,Electronics,Central,388,20,0,142.84,0
2025-04-21,S004,P0039,Electronics,Central,558,29,199,142.84,0
2025-04-22,S004,P0039,Electronics,Central,546,12,0,142.84,0
2025-04-23,S004,P0039,Electronics,Central,546,0,0,142.84,0
2025-04-24,S004,P0039,Electronics,Central,515,31,0,142.84,0
2025-04-25,S004,P0039,Electronics,Central,503,12,0,142.84,0
2025-04-26,S004,P0039,Electronics,Central,472,31,0,142.84,0
2025-04-27,S004,P0039,Electronics,Central,455,17,0,142.84,0
2025-04-28,S004,P0039,Electronics,Central,450,5,0,142.84,0
2025-04-29,S004,P0039,Electronics,Central,427,23,0,142.84,0
2025-04-30,S004,P0039,Electronics,Central,412,15,0,142.84,0
2025-05-01,S004,P0039,Electronics,Central,601,10,199,142.84,0
2025-05-02,S004,P0039,Electronics,Central,587,14,0,142.84,5
2025-05-03,S004,P0039,Electronics,Central,586,1,0,142.84,0
2025-05-04,S004,P0039,Electronics,Central,586,0,0,142.84,0
2025-05-05,S004,P0039,Electronics,Central,566,20,0,142.84,0
2025-05-06,S004,P0039,Electronics,Central,564,2,0,142.84,0
2025-05-07,S004,P0039,Electronics,Central,534,30,0,142.84,0
2025-05-08,S004,P0039,Electronics,Central,534,0,0,142.84,0
2025-05-09,S004,P0039,Electronics,Central,508,26,0,142.84,0
2025-05-10,S004,P0039,Electronics,Central,496,12,0,142.84,5
2025-05-11,S004,P0039,Electronics,Central,667,28,199,142.84,0
2025-05-12,S004,P0039,Electronics,Central,657,10,0,142.84,0
2025-05-13,S004,P0039,Electronics,Central,646,11,0,142.84,0
2025-05-14,S004,P0039,Electronics,Central,632,14,0,142.84,0
2025-05-15,S004,P0039,Electronics,Central,590,42,0,142.84,0
2025-05-16,S004,P0039,Electronics,Central,577,13,0,142.84,0
2025-05-17,S004,P0039,Electronics,Central,552,25,0,142.84,0
2025-05-18,S004,P0039,Electronics,Central,537,15,0,142.84,0
2025-05-19,S004,P0039,Electronics,Central,524,13,0,142.84,0
2025-05-20,S004,P0039,Electronics,Central,514,10,0,142.84,0
2025-05-21,S004,P0039,Electronics,Central,710,3,199,142.84,10
2025-05-22,S004,P0039,Electronics,Central,691,19,0,142.84,0
2025-05-23,S004,P0039,Electronics,Central,675,16,0,142.84,0
2025-05-24,S004,P0039,Electronics,Central,659,16,0,142.84,0
2025-05-25,S004,P0039,Electronics,Central,638,21,0,142.84,0
2025-05-26,S004,P0039,Electronics,Central,628,10,0,142.84,0
2025-05-27,S004,P0039,Electronics,Central,614,14,0,142.84,0
2025-05-28,S004,P0039,Electronics,Central,582,32,0,142.84,0
2025-05-29,S004,P0039,Electronics,Central,573,9,0,142.84,0
2025-05-30,S004,P0039,Electronics,Central,557,16,0,142.84,0
2025-05-31,S004,P0039,Electronics,Central,723,33,199,142.84,0
2025-06-01,S004,P0039,Electronics,Central,702,21,0,142.84,0
2025-06-02,S004,P0039,Electronics,Central,697,5,0,142.84,10
2025-06-03,S004,P0039,Electronics,Central,673,24,0,142.84,0
2025-06-04,S004,P0039,Electronics,Central,673,0,0,142.84,0
2025-06-05,S004,P0039,Electronics,Central,638,35,0,142.84,0
2025-06-06,S004,P0039,Electronics,Central,612,26,0,142.84,0
2025-06-07,S004,P0039,Electronics,Central,594,18,0,142.84,0
2025-06-08,S004,P0039,Electronics,Central,573,21,0,142.84,0
2025-06-09,S004,P0039,Electronics,Central,557,16,0,142.84,0
2025-06-10,S004,P0039,Electronics,Central,738,18,199,142.84,0
2025-06-11,S004,P0039,Electronics,Central,717,21,0,142.84,10
2025-06-12,S004,P0039,Electronics,Central,697,20,0,142.84,0
2025-06-13,S004,P0039,Electronics,Central,695,2,0,142.84,0
2025-06-14,S004,P0039,Electronics,Central,672,23,0,142.84,5
2025-06-15,S004,P0039,Electronics,Central,647,25,0,142.84,15
2025-06-16,S004,P0039,Electronics,Central,617,30,0,142.84,0
2025-06-17,S004,P0039,Electronics,Central,601,16,0,142.84,15
2025-06-18,S004,P0039,Electronics,Central,587,14,0,142.84,0
2025-06-19,S004,P0039,Electronics,Central,573,14,0,142.84,0
2025-06-20,S004,P0039,Electronics,Central,758,14,199,142.84,0
2025-06-21,S004,P0039,Electronics,Central,738,20,0,142.84,0
2025-06-22,S004,P0039,Electronics,Central,725,13,0,142.84,0
2025-06-23,S004,P0039,Electronics,Central,709,16,0,142.84,0
2025-06-24,S004,P0039,Electronics,Central,695,14,0,142.84,5
2025-06-25,S004,P0039,Electronics,Central,685,10,0,142.84,0
2025-06-26,S004,P0039,Electronics,Central,669,16,0,142.84,0
2025-06-27,S004,P0039,Electronics,Central,647,22,0,142.84,15
2025-06-28,S004,P0039,Electronics,Central,630,17,0,142.84,0
2025-06-29,S004,P0039,Electronics,Central,605,25,0,142.84,0
2025-01-01,S004,P0040,Electronics,Central,507,22,265,147.16,0
2025-01-02,S004,P0040,Electronics,Central,491,16,0,147.16,5
2025-01-03,S004,P0040,Electronics,Central,474,17,0,147.16,0
2025-01-04,S004,P0040,Electronics,Central,439,35,0,147.16,0
2025-01-05,S004,P0040,Electronics,Central,414,25,0,147.16,5
2025-01-06,S004,P0040,Electronics,Central,384,30,0,147.16,10
2025-01-07,S004,P0040,Electronics,Central,358,26,0,147.16,0
2025-01-08,S004,P0040,Electronics,Central,334,24,0,147.16,0
2025-01-09,S004,P0040,Electronics,Central,308,26,0,147.16,0
2025-01-10,S004,P0040,Electronics,Central,291,17,0,147.16,0
2025-01-11,S004,P0040,Electronics,Central,524,32,265,147.16,0
2025-01-12,S004,P0040,Electronics,Central,485,39,0,147.16,5
2025-01-13,S004,P0040,Electronics,Central,467,18,0,147.16,15
2025-01-14,S004,P0040,Electronics,Central,439,28,0,147.16,0
2025-01-15,S004,P0040,Electronics,Central,418,21,0,147.16,15
2025-01-16,S004,P0040,Electronics,Central,397,21,0,147.16,0
2025-01-17,S004,P0040,Electronics,Central,375,22,0,147.16,0
2025-01-18,S004,P0040,Electronics,Central,355,20,0,147.16,15
2025-01-19,S004,P0040,Electronics,Central,345,10,0,147.16,0
2025-01-20,S004,P0040,Electronics,Central,332,13,0,147.16,0
2025-01-21,S004,P0040,Electronics,Central,571,26,265,147.16,10
2025-01-22,S004,P0040,Electronics,Central,553,18,0,147.16,0
2025-01-23,S004,P0040,Electronics,Central,532,21,0,147.16,0
2025-01-24,S004,P0040,Electronics,Central,504,28,0,147.16,0
2025-01-25,S004,P0040,Electronics,Central,479,25,0,147.16,0
2025-01-26,S004,P0040,Electronics,Central,457,22,0,147.16,0
2025-01-27,S004,P0040,Electronics,Central,430,27,0,147.16,0
2025-01-28,S004,P0040,Electronics,Central,402,28,0,147.16,0
2025-01-29,S004,P0040,Electronics,Central,380,22,0,147.16,0
2025-01-30,S004,P0040,Electronics,Central,361,19,0,147.16,0
2025-01-31,S004,P0040,Electronics,Central,600,26,265,147.16,0
2025-02-01,S004,P0040,Electronics,Central,571,29,0,147.16,0
2025-02-02,S004,P0040,Electronics,Central,548,23,0,147.16,0
2025-02-03,S004,P0040,Electronics,Central,527,21,0,147.16,0
2025-02-04,S004,P0040,Electronics,Central,512,15,0,147.16,0
2025-02-05,S004,P0040,Electronics,Central,491,21,0,147.16,0
2025-02-06,S004,P0040,Electronics,Central,465,26,0,147.16,0
2025-02-07,S004,P0040,Electronics,Central,438,27,0,147.16,15
2025-02-08,S004,P0040,Electronics,Central,416,22,0,147.16,15
2025-02-09,S004,P0040,Electronics,Central,392,24,0,147.16,15
2025-02-10,S004,P0040,Electronics,Central,643,14,265,147.16,0
2025-02-11,S004,P0040,Electronics,Central,619,24,0,147.16,0
2025-02-12,S004,P0040,Electronics,Central,601,18,0,147.16,5
2025-02-13,S004,P0040,Electronics,Central,577,24,0,147.16,0
2025-02-14,S004,P0040,Electronics,Central,562,15,0,147.16,0
2025-02-15,S004,P0040,Electronics,Central,533,29,0,147.16,0
2025-02-16,S004,P0040,Electronics,Central,505,28,0,147.16,5
2025-02-17,S004,P0040,Electronics,Central,481,24,0,147.16,0
2025-02-18,S004,P0040,Electronics,Central,463,18,0,147.16,0
2025-02-19,S004,P0040,Electronics,Central,447,16,0,147.16,0
2025-02-20,S004,P0040,Electronics,Central,699,13,265,147.16,5
2025-02-21,S004,P0040,Electronics,Central,683,16,0,147.16,0
2025-02-22,S004,P0040,Electronics,Central,653,30,0,147.16,5
2025-02-23,S004,P0040,Electronics,Central,628,25,0,147.16,0
2025-02-24,S004,P0040,Electronics,Central,610,18,0,147.16,15
2025-02-25,S004,P0040,Electronics,Central,583,27,0,147.16,0
2025-02-26,S004,P0040,Electronics,Central,561,22,0,147.16,0
2025-02-27,S004,P0040,Electronics,Central,549,12,0,147.16,0
2025-02-28,S004,P0040,Electronics,Central,520,29,0,147.16,0
2025-03-01,S004,P0040,Electronics,Central,499,21,0,147.16,0
2025-03-02,S004,P0040,Electronics,Central,722,42,265,147.16,15
2025-03-03,S004,P0040,Electronics,Central,689,33,0,147.16,0
2025-03-04,S004,P0040,Electronics,Central,664,25,0,147.16,5
2025-03-05,S004,P0040,Electronics,Central,648,16,0,147.16,0
2025-03-06,S004,P0040,Electronics,Central,625,23,0,147.16,0
2025-03-07,S004,P0040,Electronics,Central,592,33,0,147.16,0
2025-03-08,S004,P0040,Electronics,Central,564,28,0,147.16,0
2025-03-09,S004,P0040,Electronics,Central,543,21,0,147.16,5
2025-03-10,S004,P0040,Electronics,Central,519,24,0,147.16,0
2025-03-11,S004,P0040,Electronics,Central,500,19,0,147.16,0
2025-03-12,S004,P0040,Electronics,Central,743,22,265,147.16,0
2025-03-13,S004,P0040,Electronics,Central,728,15,0,147.16,0
2025-03-14,S004,P0040,Electronics,Central,711,17,0,147.16,5
2025-03-15,S004,P0040,Electronics,Central,683,28,0,147.16,0
2025-03-16,S004,P0040,Electronics,Central,655,28,0,147.16,0
2025-03-17,S004,P0040,Electronics,Central,627,28,0,147.16,0
2025-03-18,S004,P0040,Electronics,Central,595,32,0,147.16,0
2025-03-19,S004,P0040,Electronics,Central,580,15,0,147.16,0
2025-03-20,S004,P0040,Electronics,Central,561,19,0,147.16,10
2025-03-21,S004,P0040,Electronics,Central,542,19,0,147.16,0
2025-03-22,S004,P0040,Electronics,Central,779,28,265,147.16,0
2025-03-23,S004,P0040,Electronics,Central,763,16,0,147.16,5
2025-03-24,S004,P0040,Electronics,Central,746,17,0,147.16,0
2025-03-25,S004,P0040,Electronics,Central,734,12,0,147.16,0
2025-03-26,S004,P0040,Electronics,Central,711,23,0,147.16,5
2025-03-27,S004,P0040,Electronics,Central,688,23,0,147.16,0
2025-03-28,S004,P0040,Electronics,Central,662,26,0,147.16,0
2025-03-29,S004,P0040,Electronics,Central,625,37,0,147.16,0
2025-03-30,S004,P0040,Electronics,Central,595,30,0,147.16,0
2025-03-31,S004,P0040,Electronics,Central,569,26,0,147.16,0
2025-04-01,S004,P0040,Electronics,Central,802,32,265,147.16,0
2025-04-02,S004,P0040,Electronics,Central,783,19,0,147.16,0
2025-04-03,S004,P0040,Electronics,Central,764,19,0,147.16,5
2025-04-04,S004,P0040,Electronics,Central,745,19,0,147.16,5
2025-04-05,S004,P0040,Electronics,Central,711,34,0,147.16,15
2025-04-06,S004,P0040,Electronics,Central,670,41,0,147.16,0
